created_at,in_reply_to_user_id,referenced_tweet,ref_type,text,id,source,user_description,user_created_at,user_followers_count,verified,user_location,user_id,user_screen_name
Mon May 09 05:59:55 +0000 2022,None,1523398168167469056,retweet,"RT @sammijohnst: #TheRapeOfBritain Illegal immigrant asked for naked photos of a 14 YEAR OLD CHILD, and said he wanted kiss her tummy and…",1523543266280767488,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","centre right, Brexiteer, love the UK,freedom of choice, anti authoritarian, anti woke, there are only two sexes, I always follow back, defund the BBC!",Tue Feb 26 22:04:20 +0000 2019,947,False,"Portsmouth, England",1100516941725396992,lencobb3
Mon May 09 06:00:01 +0000 2022,None,1523290902877421569,retweet,RT @SahajKohli: Happy Mother’s Day to the immigrant moms who left their own homes before they even knew themselves and moved across the wor…,1523543291630739457,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Muslim Pakistani American✨ Bookstagram: @bookbearbajwa✨ He/Him,Thu Sep 06 05:23:49 +0000 2018,492,False,"California, USA",1037572054877233152,Sajybakka
Mon May 09 06:00:04 +0000 2022,None,1523425420128837632,retweet,RT @DawitGebrewahid: #TigrayGenocide has left thousands of children in refugee &amp; displacement camps. Action must be taken to save innocent…,1523543303190245381,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ትግራይ ዘአደይ,Sat Jan 02 09:54:33 +0000 2021,380,False,None,1345305440331190278,hIPDcChEj6Nc04p
Mon May 09 06:00:07 +0000 2022,None,1523527361693630464,retweet,"RT @JKSteinberger: Right wing campaigns in Switzerland lie routinely to win votes. Here @Frontex , the EU-funded anti-refugee organisation,…",1523543316624642049,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",None,Wed Sep 10 07:58:25 +0000 2014,1489,False,"Port Sud, Canal du Midi",2801304978,HedwigJanes
Mon May 09 06:00:08 +0000 2022,None,1523248162269544449,retweet,"RT @Rob_Kimbell: If you leave safe France and land in 🇬🇧 the UK, don't claim you're a refugee. You're not. You're an asylum shopper.",1523543319636488196,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,Wed Jan 13 09:48:01 +0000 2021,30,False,None,1349292007492083715,gertrudebosen
Mon May 09 06:00:09 +0000 2022,None,1522966474977120257,retweet,"RT @VendorPower: Horrific treatment of Maria, a mother, immigrant entrepreneur &amp; her *daughter* who filmed Earlier this week, Maria was ar…",1523543326078935042,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",leave me alone. deadass,Sat Jul 21 20:47:48 +0000 2012,1279,False,"Illinois, USA",709550779,la_dunda
Mon May 09 06:00:11 +0000 2022,None,,,"#Refugee victim number 16,633 https://t.co/HuMlr3wBRW",1523543335213928448,"<a href=""https://postcron.com"" rel=""nofollow"">Postcron App</a>","The British and European refugee policy summed up in the name labels of those who didn’t survive - 44,764 deaths and counting. Run by @_christophjones",Wed Jun 26 17:46:58 +0000 2019,5442,False,None,1143938719688396801,refugee_list
Mon May 09 06:00:13 +0000 2022,None,1523347094425137153,retweet,"RT @refugee_list: #Refugee victim number 16,620 https://t.co/NSiDe7mt8Q",1523543342268649474,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bokerón🐟 Andalucista۞ CAMARONERO🛞Migrantifa/Antifa✊Anarcoprimivitista💚🖤  Republicano 🔴🟡🟣  Xenófilo 🫂  Pl5rilingüe 🌍  Recicla ♻️,Mon Sep 28 14:18:32 +0000 2020,917,False,"Renania del Norte-Westfalia, A",1310584325612752897,ElAlemn12
Mon May 09 06:00:17 +0000 2022,None,,,"Refugee mothers are no difference from other mothers, to protect, to provide, to care for their children.  When yo… https://t.co/4NVCrzpMkR",1523543359784390656,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Senior Inter-agency Coordinador for #UNHCR @Refugees in Ethiopia. Salsa, travels, cat and good coffee lover. RTs not endorsements but interest",Wed Apr 29 11:43:35 +0000 2009,2485,False,"Maputo, Mozambique",36338305,fontanin
Mon May 09 06:00:20 +0000 2022,None,1523398441723785216,retweet,RT @_SJPeace_: A mother sees her son for the first time in 3 years after his refugee application was approved from war torn Syria.  He gre…,1523543371666522113,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🇿🇦 Manchester United; Ford; HRC.  Please don't follow me, it can be misleading!",Mon Jan 02 05:57:50 +0000 2012,137,False,None,452744476,VincinN
