created_at,in_reply_to_user_id,referenced_tweet,ref_type,text,id,source,user_description,user_created_at,user_followers_count,verified,user_location,user_id,user_screen_name
Mon May 09 06:31:14 +0000 2022,,1523398158340227072,retweet,RT @TahirImran: This is Eurocopter AS350B3 Ecureuil registration AP-BIM owned by government of KP. KP govt has 2 helicopters. The other one…,1523551147205799936,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If you knew me yesterday, you don't know me anymore.I grow daily.

Med School 💉💊
Interested in politics & cricket.",Mon Oct 27 16:09:17 +0000 2014,2521,False,"Islamabad, Pakistan 🇵🇰",2879709882,SabukAfridi
Mon May 09 06:32:08 +0000 2022,,1523398158340227072,retweet,RT @TahirImran: This is Eurocopter AS350B3 Ecureuil registration AP-BIM owned by government of KP. KP govt has 2 helicopters. The other one…,1523551373031186432,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I Love PMLN...,Tue May 03 18:14:46 +0000 2022,57,False,,1521553805103489033,Mansoor75609571
Mon May 09 06:32:14 +0000 2022,,1523198851108130816,quote,Runnn this is bim runnnn,1523551399123980288,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bg & gg kpop stan acc (for more check my carrd in pinned tweet),Fri May 15 14:15:40 +0000 2020,1144,False,he/him 03L ENTJ-T,1261299093189660675,hyunjeoniee
Mon May 09 06:34:22 +0000 2022,,1523398158340227072,retweet,RT @TahirImran: This is Eurocopter AS350B3 Ecureuil registration AP-BIM owned by government of KP. KP govt has 2 helicopters. The other one…,1523551935013392385,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","freelance journalist
Proud to be a citizen of the Islamic Republic of Pakistan",Sat Jul 18 19:03:14 +0000 2020,501,False,,1284563412492656640,UbaidMuslim
Mon May 09 06:34:45 +0000 2022,,1523398158340227072,retweet,RT @TahirImran: This is Eurocopter AS350B3 Ecureuil registration AP-BIM owned by government of KP. KP govt has 2 helicopters. The other one…,1523552033483407360,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Tue Oct 14 03:48:29 +0000 2014,84,False,,2855152621,imqraza
Mon May 09 06:34:47 +0000 2022,,,,MES Group - Building Information Modeling | BIM You can read the full details here: https://t.co/371rc2WjfG… https://t.co/AMDGM63dLL,1523552040609521665,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","With a diversified client & sector portfolio of over 40 years, MES Group is an intuitive and highly adaptable business partner to the various industries.",Mon Feb 14 11:46:38 +0000 2022,0,False,Singapore,1493189913365278725,mesgroupco
Mon May 09 06:39:34 +0000 2022,,1523398158340227072,retweet,RT @TahirImran: This is Eurocopter AS350B3 Ecureuil registration AP-BIM owned by government of KP. KP govt has 2 helicopters. The other one…,1523553245171679232,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Everything sub-continental ;~)
Pk. security.
Mughal history.
Global+regional Geo-politics.
Ted/Ex Talks.
Health & Fitness.
Tony Robbins.
Lex Fredman
T.O.E.",Thu May 05 06:31:40 +0000 2022,0,False,,1522101661577007104,najafjafri99
Mon May 09 06:39:44 +0000 2022,,1523398158340227072,retweet,RT @TahirImran: This is Eurocopter AS350B3 Ecureuil registration AP-BIM owned by government of KP. KP govt has 2 helicopters. The other one…,1523553287345033217,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True believer of democracy.,Fri Apr 09 17:19:13 +0000 2021,277,False,,1380570344424153088,SaimKha10969210
Mon May 09 06:40:14 +0000 2022,,,,Frank Sinatra - Bim Bam Baby (1952),1523553412343730176,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","getting ready to massacre every dream stan.

committing toaster bath.",Sun Jun 11 05:57:24 +0000 2017,12,False,,873781188611063808,Yebussy7
Mon May 09 06:41:02 +0000 2022,,1523398158340227072,retweet,RT @TahirImran: This is Eurocopter AS350B3 Ecureuil registration AP-BIM owned by government of KP. KP govt has 2 helicopters. The other one…,1523553614635028483,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Tue Nov 18 07:07:38 +0000 2014,3406,False,,2903323542,Secularliberal1
Mon May 09 06:41:38 +0000 2022,,,,BIME turns Bogotá into the Latin capital of the Spanish-speaking music industry https://t.co/z09jVwygrv,1523553763142864896,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",,Wed Feb 02 15:14:16 +0000 2022,11,False,,1488893455040499717,AdelBenhadj4
Mon May 09 06:42:03 +0000 2022,,1523398158340227072,retweet,RT @TahirImran: This is Eurocopter AS350B3 Ecureuil registration AP-BIM owned by government of KP. KP govt has 2 helicopters. The other one…,1523553871091564544,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,Tue Jun 09 07:08:56 +0000 2009,149,False,"Dubai, United Arab Emirates",45786406,saeeed82
Mon May 09 06:42:20 +0000 2022,,1523398158340227072,retweet,RT @TahirImran: This is Eurocopter AS350B3 Ecureuil registration AP-BIM owned by government of KP. KP govt has 2 helicopters. The other one…,1523553941073448961,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",|| Don't forget that the Armed Forces are the servants of the people || 🇵🇰 ||  || Civilian Supremacy ||,Sun May 23 08:48:31 +0000 2021,203,False,Pakistan,1396387441930555392,AadiRamzan
