created_at,in_reply_to_user_id,referenced_tweet,ref_type,text,id,source,user_description,user_created_at,user_followers_count,verified,user_location,user_id,user_screen_name
Mon May 09 06:15:09 +0000 2022,,1523363158680764417,quote,Tansu Çiller'i geçirin bari partinin başına. Kadın nereden naıl olaya girsem diye aranıyor ne zamandır.,1523547101992730624,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ENTEGRASYON KABUL EDİLEMEZ!
Bakmasını bilenler için hayatta hiçbir şey gizli kalmaz. -Veritas omnia vincit.  
OSINT - SOCMINT - Sanal Dedektif - Oligarch Hunter",Mon Feb 18 18:08:55 +0000 2013,8410,False,,1194254953,alyen1st
Mon May 09 06:15:12 +0000 2022,,1523441773884112898,retweet,"RT @suleymanziyagil: COVID izni biten, ıslah olan ve suça karışmayan, topluma adapte olmuş 90 bin mahkum ve içeride kalan mahkumlar için EŞ…",1523547113421819904,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Sat Nov 13 16:17:14 +0000 2021,382,False,,1459555837442244618,uursay13
Mon May 09 06:15:12 +0000 2022,,1523441773884112898,retweet,"RT @suleymanziyagil: COVID izni biten, ıslah olan ve suça karışmayan, topluma adapte olmuş 90 bin mahkum ve içeride kalan mahkumlar için EŞ…",1523547113421819904,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Sat Nov 13 16:17:14 +0000 2021,382,False,,1459555837442244618,uursay13
Mon May 09 06:15:14 +0000 2022,,1523425034303197184,retweet,"RT @Fatmaka79230533: COVID izni biten, ıslah olan ve suça karışmayan, topluma adapte olmuş 90 bin mahkum ve içeride kalan mahkumlar için EŞ…",1523547121126838272,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Sat Nov 13 16:17:14 +0000 2021,382,False,,1459555837442244618,uursay13
Mon May 09 06:15:14 +0000 2022,,1523425034303197184,retweet,"RT @Fatmaka79230533: COVID izni biten, ıslah olan ve suça karışmayan, topluma adapte olmuş 90 bin mahkum ve içeride kalan mahkumlar için EŞ…",1523547121126838272,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Sat Nov 13 16:17:14 +0000 2021,382,False,,1459555837442244618,uursay13
Mon May 09 06:15:15 +0000 2022,,1523374216221163520,retweet,RT @avazturktv: Şu an mensubu olduğun partiye bakıp bizzat senin deyiminle söyleyeyim Mansur Yavaş : Sen “DAVASINI” SATAN BİRİSİN  https:/…,1523547125404946433,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Aşıolmuyorum 
Sorumluluk alınmayan sıvıya, zorunluluk getirilemez.",Tue Jan 17 09:36:34 +0000 2012,780,False,Tüm Cihan,466351986,mukaddesat571
Mon May 09 06:15:18 +0000 2022,,1523396190490214400,retweet,"RT @eminpazarci: Mart ayında, Türkiye'ye gelen turist sayısında İranlılar başı çekti. Türkiye'ye 116.626 İranlı turist geldi. Onları, 29.04…",1523547140068622336,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Mon Jun 14 21:14:44 +0000 2021,323,False,,1404547786029273091,Huseyin01297406
Mon May 09 06:15:20 +0000 2022,,1523404252537794560,retweet,"RT @alisinem36: COVID izni biten, ıslah olan ve suça karışmayan, topluma adapte olmuş 90 bin mahkum ve içeride kalan mahkumlar için EŞİT ve…",1523547148209770496,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,Tue Oct 26 15:37:30 +0000 2021,324,False,,1453022896272596997,Esra25142109Ela
Mon May 09 06:15:20 +0000 2022,,1523404252537794560,retweet,"RT @alisinem36: COVID izni biten, ıslah olan ve suça karışmayan, topluma adapte olmuş 90 bin mahkum ve içeride kalan mahkumlar için EŞİT ve…",1523547148209770496,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,Tue Oct 26 15:37:30 +0000 2021,324,False,,1453022896272596997,Esra25142109Ela
Mon May 09 06:15:22 +0000 2022,1315222847065907202,,,"@AliMuhsinAyyil1 @kilicdarogluk @ekrem_imamoglu AKP zihniyetinde burda, basit haytımda hep savaştım. Ama muhalefeti… https://t.co/a6X8oZzbOe",1523547153083551745,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mustafa Kemal Atatürk'e minnettar...

""Sakın ikbâl için eşhasa olma âlet-î ağrâz
  Sana lazım mı olmak âleme cellâd lâzımsa""
  (ZİYA PAŞA)
   
Feminist/Agnostik",Sun May 12 11:44:55 +0000 2019,13196,False,,1127540149338943488,IYNEMHATUN
