created_at,in_reply_to_user_id,referenced_tweet,ref_type,text,id,source,user_description,user_created_at,user_followers_count,verified,user_location,user_id,user_screen_name
Mon May 09 06:39:34 +0000 2022,None,1523398158340227072,retweet,RT @TahirImran: This is Eurocopter AS350B3 Ecureuil registration AP-BIM owned by government of KP. KP govt has 2 helicopters. The other one…,1523553245171679232,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Everything sub-continental ;~) Pk. security. Mughal history. Global+regional Geo-politics. Ted/Ex Talks. Health & Fitness. Tony Robbins. Lex Fredman T.O.E.,Thu May 05 06:31:40 +0000 2022,0,False,None,1522101661577007104,najafjafri99
Mon May 09 06:39:44 +0000 2022,None,1523398158340227072,retweet,RT @TahirImran: This is Eurocopter AS350B3 Ecureuil registration AP-BIM owned by government of KP. KP govt has 2 helicopters. The other one…,1523553287345033217,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True believer of democracy.,Fri Apr 09 17:19:13 +0000 2021,277,False,None,1380570344424153088,SaimKha10969210
Mon May 09 06:40:14 +0000 2022,None,,,Frank Sinatra - Bim Bam Baby (1952),1523553412343730176,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",getting ready to massacre every dream stan.  committing toaster bath.,Sun Jun 11 05:57:24 +0000 2017,12,False,None,873781188611063808,Yebussy7
Mon May 09 06:41:02 +0000 2022,None,1523398158340227072,retweet,RT @TahirImran: This is Eurocopter AS350B3 Ecureuil registration AP-BIM owned by government of KP. KP govt has 2 helicopters. The other one…,1523553614635028483,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",None,Tue Nov 18 07:07:38 +0000 2014,3406,False,None,2903323542,Secularliberal1
Mon May 09 06:41:38 +0000 2022,None,,,BIME turns Bogotá into the Latin capital of the Spanish-speaking music industry https://t.co/z09jVwygrv,1523553763142864896,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",None,Wed Feb 02 15:14:16 +0000 2022,11,False,None,1488893455040499717,AdelBenhadj4
Mon May 09 06:42:03 +0000 2022,None,1523398158340227072,retweet,RT @TahirImran: This is Eurocopter AS350B3 Ecureuil registration AP-BIM owned by government of KP. KP govt has 2 helicopters. The other one…,1523553871091564544,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,Tue Jun 09 07:08:56 +0000 2009,149,False,"Dubai, United Arab Emirates",45786406,saeeed82
Mon May 09 06:42:20 +0000 2022,None,1523398158340227072,retweet,RT @TahirImran: This is Eurocopter AS350B3 Ecureuil registration AP-BIM owned by government of KP. KP govt has 2 helicopters. The other one…,1523553941073448961,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",|| Don't forget that the Armed Forces are the servants of the people || 🇵🇰 ||  || Civilian Supremacy ||,Sun May 23 08:48:31 +0000 2021,203,False,Pakistan,1396387441930555392,AadiRamzan
Mon May 09 06:45:23 +0000 2022,None,1523398158340227072,retweet,RT @TahirImran: This is Eurocopter AS350B3 Ecureuil registration AP-BIM owned by government of KP. KP govt has 2 helicopters. The other one…,1523554706844717056,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Founder & Team Lead of Pakistan Strategic Forum @ForumStrategic  Electronics Engineer, MS Engineering Management, PhD 🔜  Views are personal",Sun Jan 02 16:38:41 +0000 2022,4535,False,Islamic Republic of Pakistan,1477680633497411589,ZEUS_PSF
Mon May 09 06:48:02 +0000 2022,None,1523398158340227072,retweet,RT @TahirImran: This is Eurocopter AS350B3 Ecureuil registration AP-BIM owned by government of KP. KP govt has 2 helicopters. The other one…,1523555374573711361,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",A teacher,Sat Jan 27 17:05:13 +0000 2018,590,False,Pakistan,957298461308850176,Sajedikbal
