created_at,in_reply_to_user_id,referenced_tweet,ref_type,text,id,source,user_description,user_created_at,user_followers_count,verified,user_location,user_id,user_screen_name
Mon May 09 06:31:14 +0000 2022,None,1523398158340227072,retweet,RT @TahirImran: This is Eurocopter AS350B3 Ecureuil registration AP-BIM owned by government of KP. KP govt has 2 helicopters. The other one…,1523551147205799936,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If you knew me yesterday, you don't know me anymore.I grow daily.  Med School 💉💊 Interested in politics & cricket.",Mon Oct 27 16:09:17 +0000 2014,2521,False,"Islamabad, Pakistan 🇵🇰",2879709882,SabukAfridi
Mon May 09 06:32:08 +0000 2022,None,1523398158340227072,retweet,RT @TahirImran: This is Eurocopter AS350B3 Ecureuil registration AP-BIM owned by government of KP. KP govt has 2 helicopters. The other one…,1523551373031186432,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I Love PMLN...,Tue May 03 18:14:46 +0000 2022,57,False,None,1521553805103489033,Mansoor75609571
Mon May 09 06:32:14 +0000 2022,None,1523198851108130816,quote,Runnn this is bim runnnn,1523551399123980288,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bg & gg kpop stan acc (for more check my carrd in pinned tweet),Fri May 15 14:15:40 +0000 2020,1144,False,he/him 03L ENTJ-T,1261299093189660675,hyunjeoniee
Mon May 09 06:34:22 +0000 2022,None,1523398158340227072,retweet,RT @TahirImran: This is Eurocopter AS350B3 Ecureuil registration AP-BIM owned by government of KP. KP govt has 2 helicopters. The other one…,1523551935013392385,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",freelance journalist Proud to be a citizen of the Islamic Republic of Pakistan,Sat Jul 18 19:03:14 +0000 2020,501,False,None,1284563412492656640,UbaidMuslim
Mon May 09 06:34:45 +0000 2022,None,1523398158340227072,retweet,RT @TahirImran: This is Eurocopter AS350B3 Ecureuil registration AP-BIM owned by government of KP. KP govt has 2 helicopters. The other one…,1523552033483407360,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",None,Tue Oct 14 03:48:29 +0000 2014,84,False,None,2855152621,imqraza
Mon May 09 06:34:47 +0000 2022,None,,,MES Group - Building Information Modeling | BIM You can read the full details here: https://t.co/371rc2WjfG… https://t.co/AMDGM63dLL,1523552040609521665,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","With a diversified client & sector portfolio of over 40 years, MES Group is an intuitive and highly adaptable business partner to the various industries.",Mon Feb 14 11:46:38 +0000 2022,0,False,Singapore,1493189913365278725,mesgroupco
