created_at,in_reply_to_user_id,referenced_tweet,ref_type,text,id,source,user_description,user_created_at,user_followers_count,verified,user_location,user_id,user_screen_name
Mon May 09 06:43:13 +0000 2022,,1523461776238469121,retweet,"RT @picardonhealth: #COVID19 mortality is 2-3 times higher across Canada this year. We had roughly 15,000 deaths in both 2020 and 2021. In…",1523554163828740096,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Vancouver native. 🇨🇦 Proud Canadian. Political junkie. Radical Centrist,Sat Feb 26 18:57:53 +0000 2011,570,False,Vancouver BC,258000605,DavidGibson604
Mon May 09 06:43:13 +0000 2022,,1523461776238469121,retweet,"RT @picardonhealth: #COVID19 mortality is 2-3 times higher across Canada this year. We had roughly 15,000 deaths in both 2020 and 2021. In…",1523554163828740096,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Vancouver native. 🇨🇦 Proud Canadian. Political junkie. Radical Centrist,Sat Feb 26 18:57:53 +0000 2011,570,False,Vancouver BC,258000605,DavidGibson604
Mon May 09 06:43:14 +0000 2022,,1523462856234045442,retweet,"RT @ABC: Test positive for COVID-19 while traveling? Depending on your destination, it could result in an unexpected change in plans. https…",1523554165909123073,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I love watching old and new movies,  I love watching old and new tv shows,  and I love to read.",Sun Jul 21 03:28:11 +0000 2019,535,False,,1152782295712948225,Destiny25251210
Mon May 09 06:43:14 +0000 2022,,1523462856234045442,retweet,"RT @ABC: Test positive for COVID-19 while traveling? Depending on your destination, it could result in an unexpected change in plans. https…",1523554165909123073,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I love watching old and new movies,  I love watching old and new tv shows,  and I love to read.",Sun Jul 21 03:28:11 +0000 2019,535,False,,1152782295712948225,Destiny25251210
Mon May 09 06:43:14 +0000 2022,,1523439131770376192,retweet,RT @drsimonegold: BREAKING: GoFundMe has shut down a campaign to raise money for an 8-year-old girl injured shortly after taking Pfizer’s C…,1523554168744538112,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Mon Aug 30 00:16:25 +0000 2010,57,False,,184597155,Alanna3HR
Mon May 09 06:43:14 +0000 2022,,1523439131770376192,retweet,RT @drsimonegold: BREAKING: GoFundMe has shut down a campaign to raise money for an 8-year-old girl injured shortly after taking Pfizer’s C…,1523554168744538112,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Mon Aug 30 00:16:25 +0000 2010,57,False,,184597155,Alanna3HR
Mon May 09 06:43:14 +0000 2022,592730371,,,@JackPosobiec @gregkellyusa This is America's Covid family https://t.co/ID0kp3A8cE,1523554169323352064,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Proud Trump Supporter, truth about disclosure seeker, interests space, astronomy, astrology, petroglyphs and the human spirit.",Sun Oct 09 09:43:09 +0000 2016,2957,False,"Pittsburgh, PA",785052974208823296,Parry2Shawn
Mon May 09 06:43:14 +0000 2022,592730371,,,@JackPosobiec @gregkellyusa This is America's Covid family https://t.co/ID0kp3A8cE,1523554169323352064,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Proud Trump Supporter, truth about disclosure seeker, interests space, astronomy, astrology, petroglyphs and the human spirit.",Sun Oct 09 09:43:09 +0000 2016,2957,False,"Pittsburgh, PA",785052974208823296,Parry2Shawn
Mon May 09 06:43:15 +0000 2022,,1522948044043468800,quote,Me if I got my vaccine,1523554170128584706,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,Sat Mar 19 08:18:50 +0000 2016,188,False,"DFW, TX",711104631024189440,alexhoepez
Mon May 09 06:43:15 +0000 2022,,1522948044043468800,quote,Me if I got my vaccine,1523554170128584706,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,Sat Mar 19 08:18:50 +0000 2016,188,False,"DFW, TX",711104631024189440,alexhoepez
Mon May 09 06:43:16 +0000 2022,578324013,,,@sDiversityVisa @USAinKSA @TravelGov @USAinKSA @TravelGov All restrictions of COVID-19 in Saudi Arabia are complet… https://t.co/5mJM85NCW2,1523554174562369536,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Sat May 12 17:29:01 +0000 2012,110,False,,578324013,watheeq3
Mon May 09 06:43:16 +0000 2022,578324013,,,@sDiversityVisa @USAinKSA @TravelGov @USAinKSA @TravelGov All restrictions of COVID-19 in Saudi Arabia are complet… https://t.co/5mJM85NCW2,1523554174562369536,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Sat May 12 17:29:01 +0000 2012,110,False,,578324013,watheeq3
