created_at,in_reply_to_user_id,referenced_tweet,ref_type,text,id,source,user_description,user_created_at,user_followers_count,verified,user_location,user_id,user_screen_name
Mon May 09 06:25:53 +0000 2022,None,1523540968481628163,retweet,RT @HaftiGal: Teenage refugee from the war-torn region of Tigray 'had a narrow escape from drowning in the Mediterranean Sea -- like countl…,1523549803430305793,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,Sun Feb 13 16:04:12 +0000 2022,1014,False,None,1492892316398497794,temtu123
Mon May 09 06:26:06 +0000 2022,None,1523425420128837632,retweet,RT @DawitGebrewahid: #TigrayGenocide has left thousands of children in refugee &amp; displacement camps. Action must be taken to save innocent…,1523549856387977216,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ድምፂ ውፅዕ ህዝበይ❤️💛,Wed Mar 16 16:11:48 +0000 2022,664,False,None,1504128206693150724,MahiBarhe
Mon May 09 06:26:09 +0000 2022,None,1523187134903242752,retweet,"RT @tashny: TW: mentions of assault, police violence. Yesterday a refugee friend + his girlfriend called me asking for assistance. He'd be…",1523549867964243968,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",None,Sun Sep 06 06:44:11 +0000 2009,27,False,None,71984171,twitlisten
Mon May 09 06:26:24 +0000 2022,None,1523535938739216384,retweet,RT @tanjamaier17: Good morning. I hear the government meets tomorrow to discuss the Ukraine refugee in Austria crisis. My elevator pitch? G…,1523549930262253568,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",None,Mon May 20 11:40:17 +0000 2019,196,False,None,1130438085857206273,BarbaraStreusa1
Mon May 09 06:26:24 +0000 2022,None,1523199084592459776,retweet,RT @HerryNapit: Ukrainian refugee sings with Lithuanians in support of Ukraine. Salutes to Lithuania and thanks to all Lithuanians. God ble…,1523549933038571521,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#humanrights advocate No to war, no to #death_penalty A student of #spiritual master, Dr. #Taheri #FreeNasrin #FreeNarges #SaveArash #Iran #YemenCantWait",Sun Aug 13 06:39:14 +0000 2017,14005,False,planet Earth,896622152258125824,MarjanFa1
Mon May 09 06:26:24 +0000 2022,None,1523485931273338881,retweet,"RT @KaldorCentre: Is it time to revisit the current #auspol approach to #migration, to include #refugees as economic assets? @UNSW Massimi…",1523549933323751424,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","We are solidary, we are all once refugees! #refugeeswelcome #refugeesnews",Tue Mar 22 22:01:52 +0000 2022,378,False,None,1506390577390272513,refugeesnews1
Mon May 09 06:26:26 +0000 2022,None,1523492366736556033,retweet,"RT @AoxiPRNew: On May 6, our crew joined Israeli volunteers in attentive helping a 90-year-old refugee grandmother. #Medyka https://t.co/f…",1523549938944122880,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",播种有时！收割有时！,Sat Jun 05 19:01:54 +0000 2021,734,False,None,1401252678181785603,GRANdRUE4
Mon May 09 06:26:28 +0000 2022,None,1523319533288763395,retweet,"RT @HousingCrisisW: ""Currently tenanted by amazing and clean new immigrant tenants unfamiliar with tenancy act. Easy to evict without notic…",1523549947815075842,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Question Everything.,Sat Feb 05 19:17:51 +0000 2022,5667,False,Canada,1490041951369973771,BambinoJalapeno
Mon May 09 06:26:28 +0000 2022,2261037673,,,@AmburgerBear my mom isn’t an immigrant so i’m sure that’s a part of the movie i missed but in general the dynamic… https://t.co/4Z3CPkLf6T,1523549947718602752,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",author | zillenial | 🏳️‍🌈 | emo softie | she/they | 158k on tiktok,Wed Nov 18 18:33:39 +0000 2015,3745,False,|-/,4220138566,theneonvulture
Mon May 09 06:26:30 +0000 2022,None,1523412692530196480,retweet,RT @gavmacn: The new Dr Who is a black Rwandan refugee who grew up in Scotland.  The Daily Express will be having an aneurysm.,1523549958695096320,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Alternative views from other side of the world... RT doesn't imply endorsement or agreement.,Thu Dec 23 05:48:37 +0000 2010,1222,False,UK and SE Asia,229738955,asiapac001
Mon May 09 06:26:33 +0000 2022,None,1380588007296692226,retweet,"RT @nbouziane: @JGreenblattADL @TuckerCarlson As an immigrant, it brings me joy to think that my vote cancels out tucker's and that my daug…",1523549968195211264,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","freeee spe*ach-lover - DONE BEEING BULLIED , intimdated and silencd",Mon Apr 25 08:58:03 +0000 2022,10,False,None,1518514546759061505,stevencopper80
Mon May 09 06:26:36 +0000 2022,None,1523540968481628163,retweet,RT @HaftiGal: Teenage refugee from the war-torn region of Tigray 'had a narrow escape from drowning in the Mediterranean Sea -- like countl…,1523549980325482496,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",None,Sat Dec 25 17:18:15 +0000 2021,391,False,None,1474791522533007371,AkbierGebreal
Mon May 09 06:26:36 +0000 2022,None,,,"A found footage video to accompany our Refugee Song, Ketermaya, created in solidarity with the displaced people and… https://t.co/bps4JTmrLO",1523549980148920320,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Dust Bowl Faeries is a dark-carnival band based in Hudson NY.,Mon Jan 04 15:29:54 +0000 2016,220,False,"New York, USA",4706061574,DBFaeries
Mon May 09 06:26:46 +0000 2022,None,1523540968481628163,retweet,RT @HaftiGal: Teenage refugee from the war-torn region of Tigray 'had a narrow escape from drowning in the Mediterranean Sea -- like countl…,1523550024939966464,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#stop TigrayGenocide,Tue Oct 19 17:20:56 +0000 2021,1309,False,None,1450512164163399686,DessieDessi
